Node,Depth
155,0
155,0
155,0
1640,23
1640,0
1640,0
1640,0
1640,0
2614,10
2614,0
2614,0
2614,0
2614,0
3396,18
3396,0
3396,0
3396,0
3396,0
2120,14
2120,0
2120,0
2120,0
2120,0
3066,27
3066,0
3066,0
3066,0
3066,0
710,13
710,0
710,0
710,0
710,0
2192,22
2192,0
2192,0
2192,0
2192,0
2866,13
2866,0
2866,0
2866,0
2866,0
987,17
987,0
987,0
987,0
987,0
2454,12
2454,0
2454,0
2454,0
2454,0
128,10
128,0
128,0
128,0
128,0
3645,17
3645,0
3645,0
3645,0
3645,0
469,15
469,0
469,0
469,0
469,0
2253,13
2253,0
2253,0
2253,0
2253,0
2278,15
2278,0
2278,0
2278,0
2278,0
303,13
303,0
303,0
303,0
303,0
2757,16
2757,0
2757,0
2757,0
2757,0
1132,17
1132,0
1132,0
1132,0
1132,0
1067,13
1067,0
1067,0
1067,0
1067,0
2517,16
2517,0
2517,0
2517,0
2517,0
2398,10
2398,0
2398,0
2398,0
2398,0
3165,16
3165,0
3165,0
3165,0
3165,0
470,11
470,0
470,0
470,0
470,0
2746,10
2746,0
2746,0
2746,0
2746,0
2923,11
2923,0
2923,0
2923,0
2923,0
2306,15
2306,0
2306,0
2306,0
2306,0
1323,17
1323,0
1323,0
1323,0
1323,0
1739,14
1739,0
1739,0
1739,0
1739,0
252,20
252,0
252,0
252,0
252,0
1129,6
1129,0
1129,0
1129,0
1129,0
1189,12
1189,0
1189,0
1189,0
1189,0
2738,16
2738,0
2738,0
2738,0
2738,0
3723,12
3723,0
3723,0
3723,0
3723,0
2531,16
2531,0
2531,0
2531,0
2531,0
3157,10
3157,0
3157,0
3157,0
3157,0
2319,12
2319,0
2319,0
2319,0
2319,0
590,25
590,0
590,0
590,0
590,0
1007,14
1007,0
1007,0
1007,0
1007,0
1114,12
1114,0
1114,0
1114,0
1114,0
2899,13
2899,0
2899,0
2899,0
2899,0
117,15
117,0
117,0
117,0
117,0
1198,16
1198,0
1198,0
1198,0
1198,0
3140,7
3140,0
3140,0
3140,0
3140,0
2243,13
2243,0
2243,0
2243,0
2243,0
1353,16
1353,0
1353,0
1353,0
1353,0
3605,18
3605,0
3605,0
3605,0
3605,0
1997,13
1997,0
1997,0
1997,0
1997,0
5,15
5,0
5,0
5,0
5,0
2881,19
2881,0
2881,0
2881,0
2881,0
2383,13
2383,0
2383,0
2383,0
2383,0
1482,21
1482,0
1482,0
1482,0
1482,0
845,26
845,0
845,0
845,0
845,0
3560,22
3560,0
3560,0
3560,0
3560,0
2165,16
2165,0
2165,0
2165,0
2165,0
256,16
256,0
256,0
256,0
256,0
2570,19
2570,0
2570,0
2570,0
2570,0
2061,13
2061,0
2061,0
2061,0
2061,0
589,12
589,0
589,0
589,0
589,0
1377,15
1377,0
1377,0
1377,0
1377,0
2182,13
2182,0
2182,0
2182,0
2182,0
3641,10
3641,0
3641,0
3641,0
3641,0
1606,16
1606,0
1606,0
1606,0
1606,0
72,12
72,0
72,0
72,0
72,0
1896,21
1896,0
1896,0
1896,0
1896,0
3188,19
3188,0
3188,0
3188,0
3188,0
3178,12
3178,0
3178,0
3178,0
3178,0
2445,18
2445,0
2445,0
2445,0
2445,0
3516,17
3516,0
3516,0
3516,0
3516,0
813,19
813,0
813,0
813,0
813,0
441,18
441,0
441,0
441,0
441,0
1272,23
1272,0
1272,0
1272,0
1272,0
97,8
97,0
97,0
97,0
97,0
1865,19
1865,0
1865,0
1865,0
1865,0
628,20
628,0
628,0
628,0
628,0
1217,12
1217,0
1217,0
1217,0
1217,0
1219,5
1219,0
1219,0
1219,0
1219,0
2872,21
2872,0
2872,0
2872,0
2872,0
611,14
611,0
611,0
611,0
611,0
1110,17
1110,0
1110,0
1110,0
1110,0
2147,18
2147,0
2147,0
2147,0
2147,0
2256,16
2256,0
2256,0
2256,0
2256,0
3550,10
3550,0
3550,0
3550,0
3550,0
1454,18
1454,0
1454,0
1454,0
1454,0
2696,17
2696,0
2696,0
2696,0
2696,0
387,15
387,0
387,0
387,0
387,0
2461,17
2461,0
2461,0
2461,0
2461,0
379,7
379,0
379,0
379,0
379,0
687,16
687,0
687,0
687,0
687,0
757,17
757,0
757,0
757,0
757,0
1682,21
1682,0
1682,0
1682,0
1682,0
1673,10
1673,0
1673,0
1673,0
1673,0
2233,15
2233,0
2233,0
2233,0
2233,0
3529,10
3529,0
3529,0
3529,0
3529,0
1760,16
1760,0
1760,0
1760,0
1760,0
3371,15
3371,0
3371,0
3371,0
3371,0
812,10
812,0
812,0
812,0
812,0
2601,15
2601,0
2601,0
2601,0
2601,0
2051,16
2051,0
2051,0
2051,0
2051,0
1340,15
1340,0
1340,0
1340,0
1340,0
1801,10
1801,0
1801,0
1801,0
1801,0
2991,16
2991,0
2991,0
2991,0
2991,0
847,15
847,0
847,0
847,0
847,0
2557,13
2557,0
2557,0
2557,0
2557,0
3273,15
3273,0
3273,0
3273,0
3273,0
1088,16
1088,0
1088,0
1088,0
1088,0
925,9
925,0
925,0
925,0
925,0
195,18
195,0
195,0
195,0
195,0
3357,11
3357,0
3357,0
3357,0
3357,0
2986,13
2986,0
2986,0
2986,0
2986,0
1004,11
1004,0
1004,0
1004,0
1004,0
2341,19
2341,0
2341,0
2341,0
2341,0
3453,14
3453,0
3453,0
3453,0
3453,0
1303,13
1303,0
1303,0
1303,0
1303,0
56,17
56,0
56,0
56,0
56,0
2373,16
2373,0
2373,0
2373,0
2373,0
3459,6
3459,0
3459,0
3459,0
3459,0
2013,18
2013,0
2013,0
2013,0
2013,0
1587,17
1587,0
1587,0
1587,0
1587,0
1070,12
1070,0
1070,0
1070,0
1070,0
3079,24
3079,0
3079,0
3079,0
3079,0
2910,20
2910,0
2910,0
2910,0
2910,0
1526,16
1526,0
1526,0
1526,0
1526,0
3485,14
3485,0
3485,0
3485,0
3485,0
2784,21
2784,0
2784,0
2784,0
2784,0
467,21
467,0
467,0
467,0
467,0
1614,17
1614,0
1614,0
1614,0
1614,0
3463,9
3463,0
3463,0
3463,0
3463,0
436,13
436,0
436,0
436,0
436,0
2360,14
2360,0
2360,0
2360,0
2360,0
186,10
186,0
186,0
186,0
186,0
2919,15
2919,0
2919,0
2919,0
2919,0
1806,14
1806,0
1806,0
1806,0
1806,0
997,12
997,0
997,0
997,0
997,0
3127,16
3127,0
3127,0
3127,0
3127,0
689,14
689,0
689,0
689,0
689,0
1504,13
1504,0
1504,0
1504,0
1504,0
3254,17
3254,0
3254,0
3254,0
3254,0
2950,16
2950,0
2950,0
2950,0
2950,0
1851,14
1851,0
1851,0
1851,0
1851,0
3377,12
3377,0
3377,0
3377,0
3377,0
967,17
967,0
967,0
967,0
967,0
1604,12
1604,0
1604,0
1604,0
1604,0
2042,14
2042,0
2042,0
2042,0
2042,0
2425,19
2425,0
2425,0
2425,0
2425,0
2269,16
2269,0
2269,0
2269,0
2269,0
671,14
671,0
671,0
671,0
671,0
2801,21
2801,0
2801,0
2801,0
2801,0
1803,12
1803,0
1803,0
1803,0
1803,0
2680,14
2680,0
2680,0
2680,0
2680,0
1868,13
1868,0
1868,0
1868,0
1868,0
810,14
810,0
810,0
810,0
810,0
221,16
221,0
221,0
221,0
221,0
1584,13
1584,0
1584,0
1584,0
1584,0
2529,14
2529,0
2529,0
2529,0
2529,0
1054,21
1054,0
1054,0
1054,0
1054,0
3101,14
3101,0
3101,0
3101,0
3101,0
2153,17
2153,0
2153,0
2153,0
2153,0
3492,12
3492,0
3492,0
3492,0
3492,0
294,19
294,0
294,0
294,0
294,0
2978,17
2978,0
2978,0
2978,0
2978,0
2551,13
2551,0
2551,0
2551,0
2551,0
2066,18
2066,0
2066,0
2066,0
2066,0
3636,15
3636,0
3636,0
3636,0
3636,0
2892,17
2892,0
2892,0
2892,0
2892,0
944,16
944,0
944,0
944,0
944,0
150,16
150,0
150,0
150,0
150,0
2128,16
2128,0
2128,0
2128,0
2128,0
1522,14
1522,0
1522,0
1522,0
1522,0
587,15
587,0
587,0
587,0
587,0
737,13
737,0
737,0
737,0
737,0
3146,23
3146,0
3146,0
3146,0
3146,0
2853,16
2853,0
2853,0
2853,0
2853,0
749,11
749,0
749,0
749,0
749,0
1210,21
1210,0
1210,0
1210,0
1210,0
774,15
774,0
774,0
774,0
774,0
732,12
732,0
732,0
732,0
732,0
3059,21
3059,0
3059,0
3059,0
3059,0
1107,13
1107,0
1107,0
1107,0
1107,0
3115,10
3115,0
3115,0
3115,0
3115,0
1443,17
1443,0
1443,0
1443,0
1443,0
1186,13
1186,0
1186,0
1186,0
1186,0
643,15
643,0
643,0
643,0
643,0
3225,17
3225,0
3225,0
3225,0
3225,0
866,19
866,0
866,0
866,0
866,0
2759,16
2759,0
2759,0
2759,0
2759,0
3272,10
3272,0
3272,0
3272,0
3272,0
381,14
381,0
381,0
381,0
381,0
1339,11
1339,0
1339,0
1339,0
1339,0
2540,13
2540,0
2540,0
2540,0
2540,0
2679,8
2679,0
2679,0
2679,0
2679,0
3563,15
3563,0
3563,0
3563,0
3563,0
3583,9
3583,0
3583,0
3583,0
3583,0
1273,16
1273,0
1273,0
1273,0
1273,0
1123,14
1123,0
1123,0
1123,0
1123,0
1329,11
1329,0
1329,0
1329,0
1329,0
3537,14
3537,0
3537,0
3537,0
3537,0
3451,9
3451,0
3451,0
3451,0
3451,0
365,11
365,0
365,0
365,0
365,0
1469,15
1469,0
1469,0
1469,0
1469,0
156,12
156,0
156,0
156,0
156,0
2184,14
2184,0
2184,0
2184,0
2184,0
1532,17
1532,0
1532,0
1532,0
1532,0
871,14
871,0
871,0
871,0
871,0
371,7
371,0
371,0
371,0
371,0
1098,15
1098,0
1098,0
1098,0
1098,0
1834,19
1834,0
1834,0
1834,0
1834,0
2863,18
2863,0
2863,0
2863,0
2863,0
222,14
222,0
222,0
222,0
222,0
238,16
238,0
238,0
238,0
238,0
190,11
190,0
190,0
190,0
190,0
320,17
320,0
320,0
320,0
320,0
2344,16
2344,0
2344,0
2344,0
2344,0
18,15
18,0
18,0
18,0
18,0
2148,9
2148,0
2148,0
2148,0
2148,0
307,11
307,0
307,0
307,0
307,0
2244,9
2244,0
2244,0
2244,0
2244,0
1156,23
1156,0
1156,0
1156,0
1156,0
296,10
296,0
296,0
296,0
296,0
201,13
201,0
201,0
201,0
201,0
1944,21
1944,0
1944,0
1944,0
1944,0
993,17
993,0
993,0
993,0
993,0
1999,12
1999,0
1999,0
1999,0
1999,0
1436,19
1436,0
1436,0
1436,0
1436,0
2819,20
2819,0
2819,0
2819,0
2819,0
1849,9
1849,0
1849,0
1849,0
1849,0
743,19
743,0
743,0
743,0
743,0
3403,15
3403,0
3403,0
3403,0
3403,0
480,15
480,0
480,0
480,0
480,0
1936,16
1936,0
1936,0
1936,0
1936,0
1335,10
1335,0
1335,0
1335,0
1335,0
462,13
462,0
462,0
462,0
462,0
2649,23
2649,0
2649,0
2649,0
2649,0
2030,12
2030,0
2030,0
2030,0
2030,0
1319,14
1319,0
1319,0
1319,0
1319,0
1430,14
1430,0
1430,0
1430,0
1430,0
502,13
502,0
502,0
502,0
502,0
3058,20
3058,0
3058,0
3058,0
3058,0
1860,15
1860,0
1860,0
1860,0
1860,0
754,13
754,0
754,0
754,0
754,0
182,19
182,0
182,0
182,0
182,0
546,15
546,0
546,0
546,0
546,0
465,7
465,0
465,0
465,0
465,0
2555,14
2555,0
2555,0
2555,0
2555,0
2908,17
2908,0
2908,0
2908,0
2908,0
1971,13
1971,0
1971,0
1971,0
1971,0
1286,14
1286,0
1286,0
1286,0
1286,0
2641,12
2641,0
2641,0
2641,0
2641,0
451,15
451,0
451,0
451,0
451,0
648,17
648,0
648,0
648,0
648,0
2304,17
2304,0
2304,0
2304,0
2304,0
1108,13
1108,0
1108,0
1108,0
1108,0
2335,11
2335,0
2335,0
2335,0
2335,0
972,15
972,0
972,0
972,0
972,0
362,14
362,0
362,0
362,0
362,0
3060,17
3060,0
3060,0
3060,0
3060,0
1901,17
1901,0
1901,0
1901,0
1901,0
3628,17
3628,0
3628,0
3628,0
3628,0
1847,11
1847,0
1847,0
1847,0
1847,0
3368,12
3368,0
3368,0
3368,0
3368,0
2478,22
2478,0
2478,0
2478,0
2478,0
3152,11
3152,0
3152,0
3152,0
3152,0
3262,11
3262,0
3262,0
3262,0
3262,0
2597,16
2597,0
2597,0
2597,0
2597,0
2624,12
2624,0
2624,0
2624,0
2624,0
490,18
490,0
490,0
490,0
490,0
3374,12
3374,0
3374,0
3374,0
3374,0
3275,13
3275,0
3275,0
3275,0
3275,0
2650,16
2650,0
2650,0
2650,0
2650,0
2441,15
2441,0
2441,0
2441,0
2441,0
454,10
454,0
454,0
454,0
454,0
641,11
641,0
641,0
641,0
641,0
2707,19
2707,0
2707,0
2707,0
2707,0
571,11
571,0
571,0
571,0
571,0
2444,10
2444,0
2444,0
2444,0
2444,0
111,15
111,0
111,0
111,0
111,0
722,19
722,0
722,0
722,0
722,0
3007,16
3007,0
3007,0
3007,0
3007,0
3270,9
3270,0
3270,0
3270,0
3270,0
657,14
657,0
657,0
657,0
657,0
1016,20
1016,0
1016,0
1016,0
1016,0
1542,20
1542,0
1542,0
1542,0
1542,0
1386,13
1386,0
1386,0
1386,0
1386,0
2137,18
2137,0
2137,0
2137,0
2137,0
83,15
83,0
83,0
83,0
83,0
1378,10
1378,0
1378,0
1378,0
1378,0
1827,14
1827,0
1827,0
1827,0
1827,0
3717,17
3717,0
3717,0
3717,0
3717,0
1267,21
1267,0
1267,0
1267,0
1267,0
3633,11
3633,0
3633,0
3633,0
3633,0
1163,11
1163,0
1163,0
1163,0
1163,0
3706,9
3706,0
3706,0
3706,0
3706,0
3521,15
3521,0
3521,0
3521,0
3521,0
1762,17
1762,0
1762,0
1762,0
1762,0
2766,17
2766,0
2766,0
2766,0
2766,0
2032,13
2032,0
2032,0
2032,0
2032,0
2955,11
2955,0
2955,0
2955,0
2955,0
1138,17
1138,0
1138,0
1138,0
1138,0
2146,15
2146,0
2146,0
2146,0
2146,0
885,15
885,0
885,0
885,0
885,0
450,11
450,0
450,0
450,0
450,0
273,24
273,0
273,0
273,0
273,0
44,10
44,0
44,0
44,0
44,0
2173,22
2173,0
2173,0
2173,0
2173,0
3544,14
3544,0
3544,0
3544,0
3544,0
2715,14
2715,0
2715,0
2715,0
2715,0
423,17
423,0
423,0
423,0
423,0
815,22
815,0
815,0
815,0
815,0
3296,18
3296,0
3296,0
3296,0
3296,0
3478,15
3478,0
3478,0
3478,0
3478,0
2288,17
2288,0
2288,0
2288,0
2288,0
2412,20
2412,0
2412,0
2412,0
2412,0
1175,16
1175,0
1175,0
1175,0
1175,0
3041,19
3041,0
3041,0
3041,0
3041,0
528,21
528,0
528,0
528,0
528,0
1213,17
1213,0
1213,0
1213,0
1213,0
1090,15
1090,0
1090,0
1090,0
1090,0
3176,17
3176,0
3176,0
3176,0
3176,0
2716,12
2716,0
2716,0
2716,0
2716,0
216,18
216,0
216,0
216,0
216,0
2125,18
2125,0
2125,0
2125,0
2125,0
1091,7
1091,0
1091,0
1091,0
1091,0
3000,17
3000,0
3000,0
3000,0
3000,0
2821,11
2821,0
2821,0
2821,0
2821,0
295,12
295,0
295,0
295,0
295,0
2354,16
2354,0
2354,0
2354,0
2354,0
1045,13
1045,0
1045,0
1045,0
1045,0
285,9
285,0
285,0
285,0
285,0
1389,14
1389,0
1389,0
1389,0
1389,0
1618,12
1618,0
1618,0
1618,0
1618,0
130,14
130,0
130,0
130,0
130,0
30,12
30,0
30,0
30,0
30,0
25,5
25,0
25,0
25,0
25,0
1320,16
1320,0
1320,0
1320,0
1320,0
2339,12
2339,0
2339,0
2339,0
2339,0
2350,7
2350,0
2350,0
2350,0
2350,0
1262,15
1262,0
1262,0
1262,0
1262,0
1337,10
1337,0
1337,0
1337,0
1337,0
2152,14
2152,0
2152,0
2152,0
2152,0
1699,18
1699,0
1699,0
1699,0
1699,0
504,17
504,0
504,0
504,0
504,0
3318,20
3318,0
3318,0
3318,0
3318,0
1933,15
1933,0
1933,0
1933,0
1933,0
3086,19
3086,0
3086,0
3086,0
3086,0
243,15
243,0
243,0
243,0
243,0
1523,17
1523,0
1523,0
1523,0
1523,0
3690,18
3690,0
3690,0
3690,0
3690,0
2975,15
2975,0
2975,0
2975,0
2975,0
337,17
337,0
337,0
337,0
337,0
1848,11
1848,0
1848,0
1848,0
1848,0
808,18
808,0
808,0
808,0
808,0
3309,15
3309,0
3309,0
3309,0
3309,0
2009,16
2009,0
2009,0
2009,0
2009,0
1025,12
1025,0
1025,0
1025,0
1025,0
1737,10
1737,0
1737,0
1737,0
1737,0
2195,19
2195,0
2195,0
2195,0
2195,0
715,16
715,0
715,0
715,0
715,0
2677,20
2677,0
2677,0
2677,0
2677,0
172,16
172,0
172,0
172,0
172,0
1877,18
1877,0
1877,0
1877,0
1877,0
129,8
129,0
129,0
129,0
129,0
3345,17
3345,0
3345,0
3345,0
3345,0
2968,17
2968,0
2968,0
2968,0
2968,0
466,16
466,0
466,0
466,0
466,0
3503,13
3503,0
3503,0
3503,0
3503,0
3029,16
3029,0
3029,0
3029,0
3029,0
1907,12
1907,0
1907,0
1907,0
1907,0
1221,16
1221,0
1221,0
1221,0
1221,0
14,13
14,0
14,0
14,0
14,0
1895,10
1895,0
1895,0
1895,0
1895,0
2268,15
2268,0
2268,0
2268,0
2268,0
836,20
836,0
836,0
836,0
836,0
3161,16
3161,0
3161,0
3161,0
3161,0
180,13
180,0
180,0
180,0
180,0
2538,21
2538,0
2538,0
2538,0
2538,0
1248,15
1248,0
1248,0
1248,0
1248,0
3637,12
3637,0
3637,0
3637,0
3637,0
1651,14
1651,0
1651,0
1651,0
1651,0
2392,15
2392,0
2392,0
2392,0
2392,0
2549,15
2549,0
2549,0
2549,0
2549,0
906,22
906,0
906,0
906,0
906,0
2794,19
2794,0
2794,0
2794,0
2794,0
92,18
92,0
92,0
92,0
92,0
634,16
634,0
634,0
634,0
634,0
93,9
93,0
93,0
93,0
93,0
3232,22
3232,0
3232,0
3232,0
3232,0
3156,10
3156,0
3156,0
3156,0
3156,0
2665,12
2665,0
2665,0
2665,0
2665,0
2515,16
2515,0
2515,0
2515,0
2515,0
2930,22
2930,0
2930,0
2930,0
2930,0
3536,11
3536,0
3536,0
3536,0
3536,0
210,15
210,0
210,0
210,0
210,0
787,16
787,0
787,0
787,0
787,0
400,18
400,0
400,0
400,0
400,0
1231,11
1231,0
1231,0
1231,0
1231,0
3545,8
3545,0
3545,0
3545,0
3545,0
3598,14
3598,0
3598,0
3598,0
3598,0
478,17
478,0
478,0
478,0
478,0
3170,16
3170,0
3170,0
3170,0
3170,0
746,12
746,0
746,0
746,0
746,0
2390,15
2390,0
2390,0
2390,0
2390,0
3670,12
3670,0
3670,0
3670,0
3670,0
1000,16
1000,0
1000,0
1000,0
1000,0
2849,14
2849,0
2849,0
2849,0
2849,0
524,13
524,0
524,0
524,0
524,0
3666,11
3666,0
3666,0
3666,0
3666,0
291,13
291,0
291,0
291,0
291,0
2036,30
2036,0
2036,0
2036,0
2036,0
3037,13
3037,0
3037,0
3037,0
3037,0
3128,16
3128,0
3128,0
3128,0
3128,0
2626,15
2626,0
2626,0
2626,0
2626,0
88,14
88,0
88,0
88,0
88,0
1380,19
1380,0
1380,0
1380,0
1380,0
2703,15
2703,0
2703,0
2703,0
2703,0
989,15
989,0
989,0
989,0
989,0
704,14
704,0
704,0
704,0
704,0
3026,14
3026,0
3026,0
3026,0
3026,0
1663,17
1663,0
1663,0
1663,0
1663,0
351,15
351,0
351,0
351,0
351,0
604,16
604,0
604,0
604,0
604,0
2756,15
2756,0
2756,0
2756,0
2756,0
100,14
100,0
100,0
100,0
100,0
179,8
179,0
179,0
179,0
179,0
68,12
68,0
68,0
68,0
68,0
3113,15
3113,0
3113,0
3113,0
3113,0
3133,7
3133,0
3133,0
3133,0
3133,0
3576,17
3576,0
3576,0
3576,0
3576,0
24,10
24,0
24,0
24,0
24,0
3727,10
3727,0
3727,0
3727,0
3727,0
1832,23
1832,0
1832,0
1832,0
1832,0
3466,22
3466,0
3466,0
3466,0
3466,0
253,16
253,0
253,0
253,0
253,0
1720,13
1720,0
1720,0
1720,0
1720,0
1622,17
1622,0
1622,0
1622,0
1622,0
1822,14
1822,0
1822,0
1822,0
1822,0
3427,17
3427,0
3427,0
3427,0
3427,0
3673,12
3673,0
3673,0
3673,0
3673,0
2384,17
2384,0
2384,0
2384,0
2384,0
42,13
42,0
42,0
42,0
42,0
3400,14
3400,0
3400,0
3400,0
3400,0
2744,13
2744,0
2744,0
2744,0
2744,0
3187,10
3187,0
3187,0
3187,0
3187,0
1204,28
1204,0
1204,0
1204,0
1204,0
3220,18
3220,0
3220,0
3220,0
3220,0
3715,10
3715,0
3715,0
3715,0
3715,0
1962,25
1962,0
1962,0
1962,0
1962,0
2046,16
2046,0
2046,0
2046,0
2046,0
1665,13
1665,0
1665,0
1665,0
1665,0
2308,20
2308,0
2308,0
2308,0
2308,0
795,18
795,0
795,0
795,0
795,0
729,11
729,0
729,0
729,0
729,0
763,7
763,0
763,0
763,0
763,0
15,11
15,0
15,0
15,0
15,0
1495,16
1495,0
1495,0
1495,0
1495,0
3436,18
3436,0
3436,0
3436,0
3436,0
3540,14
3540,0
3540,0
3540,0
3540,0
3382,13
3382,0
3382,0
3382,0
3382,0
2486,21
2486,0
2486,0
2486,0
2486,0
1659,11
1659,0
1659,0
1659,0
1659,0
2777,21
2777,0
2777,0
2777,0
2777,0
758,11
758,0
758,0
758,0
758,0
1343,17
1343,0
1343,0
1343,0
1343,0
3018,20
3018,0
3018,0
3018,0
3018,0
3599,12
3599,0
3599,0
3599,0
3599,0
3632,8
3632,0
3632,0
3632,0
3632,0
1418,16
1418,0
1418,0
1418,0
1418,0
3061,14
3061,0
3061,0
3061,0
3061,0
3251,17
3251,0
3251,0
3251,0
3251,0
548,21
548,0
548,0
548,0
548,0
165,17
165,0
165,0
165,0
165,0
564,15
564,0
564,0
564,0
564,0
1564,21
1564,0
1564,0
1564,0
1564,0
2581,21
2581,0
2581,0
2581,0
2581,0
443,17
443,0
443,0
443,0
443,0
3154,11
3154,0
3154,0
3154,0
3154,0
1052,20
1052,0
1052,0
1052,0
1052,0
3422,14
3422,0
3422,0
3422,0
3422,0
385,12
385,0
385,0
385,0
385,0
946,18
946,0
946,0
946,0
946,0
2542,14
2542,0
2542,0
2542,0
2542,0
1224,15
1224,0
1224,0
1224,0
1224,0
422,9
422,0
422,0
422,0
422,0
2250,19
2250,0
2250,0
2250,0
2250,0
1136,16
1136,0
1136,0
1136,0
1136,0
2940,17
2940,0
2940,0
2940,0
2940,0
1185,9
1185,0
1185,0
1185,0
1185,0
3511,14
3511,0
3511,0
3511,0
3511,0
3476,10
3476,0
3476,0
3476,0
3476,0
1015,13
1015,0
1015,0
1015,0
1015,0
2140,20
2140,0
2140,0
2140,0
2140,0
2488,14
2488,0
2488,0
2488,0
2488,0
293,12
293,0
293,0
293,0
293,0
3619,12
3619,0
3619,0
3619,0
3619,0
332,13
332,0
332,0
332,0
332,0
3394,19
3394,0
3394,0
3394,0
3394,0
3395,6
3395,0
3395,0
3395,0
3395,0
3064,16
3064,0
3064,0
3064,0
3064,0
60,14
60,0
60,0
60,0
60,0
1170,18
1170,0
1170,0
1170,0
1170,0
2867,16
2867,0
2867,0
2867,0
2867,0
394,15
394,0
394,0
394,0
394,0
2825,14
2825,0
2825,0
2825,0
2825,0
208,14
208,0
208,0
208,0
208,0
510,23
510,0
510,0
510,0
510,0
1289,21
1289,0
1289,0
1289,0
1289,0
2813,12
2813,0
2813,0
2813,0
2813,0
2732,14
2732,0
2732,0
2732,0
2732,0
1719,13
1719,0
1719,0
1719,0
1719,0
355,10
355,0
355,0
355,0
355,0
1655,10
1655,0
1655,0
1655,0
1655,0
1683,10
1683,0
1683,0
1683,0
1683,0
780,19
780,0
780,0
780,0
780,0
995,12
995,0
995,0
995,0
995,0
2583,9
2583,0
2583,0
2583,0
2583,0
2362,18
2362,0
2362,0
2362,0
2362,0
2803,8
2803,0
2803,0
2803,0
2803,0
439,14
439,0
439,0
439,0
439,0
135,13
135,0
135,0
135,0
135,0
354,7
354,0
354,0
354,0
354,0
299,11
299,0
299,0
299,0
299,0
336,7
336,0
336,0
336,0
336,0
3216,22
3216,0
3216,0
3216,0
3216,0
2544,12
2544,0
2544,0
2544,0
2544,0
1316,20
1316,0
1316,0
1316,0
1316,0
191,15
191,0
191,0
191,0
191,0
2613,15
2613,0
2613,0
2613,0
2613,0
918,20
918,0
918,0
918,0
918,0
13,10
13,0
13,0
13,0
13,0
3627,10
3627,0
3627,0
3627,0
3627,0
953,14
953,0
953,0
953,0
953,0
3676,12
3676,0
3676,0
3676,0
3676,0
1302,11
1302,0
1302,0
1302,0
1302,0
1598,23
1598,0
1598,0
1598,0
1598,0
2989,19
2989,0
2989,0
2989,0
2989,0
2457,19
2457,0
2457,0
2457,0
2457,0
2773,15
2773,0
2773,0
2773,0
2773,0
1223,12
1223,0
1223,0
1223,0
1223,0
2585,9
2585,0
2585,0
2585,0
2585,0
2783,8
2783,0
2783,0
2783,0
2783,0
389,14
389,0
389,0
389,0
389,0
1768,27
1768,0
1768,0
1768,0
1768,0
961,10
961,0
961,0
961,0
961,0
340,10
340,0
340,0
340,0
340,0
2098,24
2098,0
2098,0
2098,0
2098,0
680,24
680,0
680,0
680,0
680,0
1986,19
1986,0
1986,0
1986,0
1986,0
2711,13
2711,0
2711,0
2711,0
2711,0
51,15
51,0
51,0
51,0
51,0
728,12
728,0
728,0
728,0
728,0
1704,17
1704,0
1704,0
1704,0
1704,0
152,14
152,0
152,0
152,0
152,0
2792,14
2792,0
2792,0
2792,0
2792,0
1883,12
1883,0
1883,0
1883,0
1883,0
559,15
559,0
559,0
559,0
559,0
654,13
654,0
654,0
654,0
654,0
475,13
475,0
475,0
475,0
475,0
1296,17
1296,0
1296,0
1296,0
1296,0
570,12
570,0
570,0
570,0
570,0
1633,12
1633,0
1633,0
1633,0
1633,0
456,15
456,0
456,0
456,0
456,0
901,19
901,0
901,0
901,0
901,0
2138,15
2138,0
2138,0
2138,0
2138,0
41,11
41,0
41,0
41,0
41,0
2564,18
2564,0
2564,0
2564,0
2564,0
50,8
50,0
50,0
50,0
50,0
2309,14
2309,0
2309,0
2309,0
2309,0
2769,9
2769,0
2769,0
2769,0
2769,0
2840,15
2840,0
2840,0
2840,0
2840,0
3654,14
3654,0
3654,0
3654,0
3654,0
2104,22
2104,0
2104,0
2104,0
2104,0
3100,13
3100,0
3100,0
3100,0
3100,0
1376,21
1376,0
1376,0
1376,0
1376,0
1200,18
1200,0
1200,0
1200,0
1200,0
3391,11
3391,0
3391,0
3391,0
3391,0
2037,15
2037,0
2037,0
2037,0
2037,0
1530,18
1530,0
1530,0
1530,0
1530,0
825,18
825,0
825,0
825,0
825,0
1601,13
1601,0
1601,0
1601,0
1601,0
2501,22
2501,0
2501,0
2501,0
2501,0
2865,9
2865,0
2865,0
2865,0
2865,0
1894,12
1894,0
1894,0
1894,0
1894,0
3552,25
3552,0
3552,0
3552,0
3552,0
367,23
367,0
367,0
367,0
367,0
3681,11
3681,0
3681,0
3681,0
3681,0
2202,28
2202,0
2202,0
2202,0
2202,0
241,18
241,0
241,0
241,0
241,0
2413,16
2413,0
2413,0
2413,0
2413,0
1544,17
1544,0
1544,0
1544,0
1544,0
2018,17
2018,0
2018,0
2018,0
2018,0
4,11
4,0
4,0
4,0
4,0
1106,24
1106,0
1106,0
1106,0
1106,0
1751,18
1751,0
1751,0
1751,0
1751,0
2506,16
2506,0
2506,0
2506,0
2506,0
3148,16
3148,0
3148,0
3148,0
3148,0
576,19
576,0
576,0
576,0
576,0
3204,14
3204,0
3204,0
